SessionID,IS-session,Poster ID,Paper Title,著者リスト,CMT著者名,英文タイトル | English title,会議・論文誌名の入力 | Enter the name of the conference/journal
IS3,IS3-B-6,IS3-078,Interpolation of Ground Penetrating Radar Images using Deep Latent Variable Models,"Lauri Klemettinen, Yuki Sato, Yasushi Kanazawa (Toyohashi Univ. of Technology), Jun Sonoda (National Institute of Technology, Sendai College)","Lauri Klemettinen (Toyohashi University of Technology); Yuki Sato (Toyohashi University of Technology); Yasushi Kanazawa (Toyohashi University of Technology)*; Jun Sonoda (National Institute of Technology, Sendai College)",,
IS3,IS3-B-6,IS3-079,音を発生させる物体を考慮した視聴覚表現学習,"仲田勝太, 西村太一, 宗像北斗, 小松達也, 近藤雅芳 (LINEヤフー)",Shota Nakada (LY Corporation)*; Taichi Nishimura (LY Corporation); Hokuto Munakata (LY Corporation); Tatsuya Komatsu (LY Corporation); Masayoshi Kondo (LY Corp.),Fine-grained Audio-Visual Representation Learning from Sounding Objects,
IS3,IS3-B-6,IS3-080,Multiple Instance LearningとSelf-attention Mechanismを用いた監視カメラ映像における異常行動検知,"畠中飛羽, 檜作彰良, 小林慎平, 中山良平 (立命館大)",,,
IS3,IS3-B-6,IS3-081,顔画像とオプティカルフロー画像を用いた学習時のエンゲージメント推定,"竹下隼, 廣瀬七海, 朝枝彩夏, 武村紀子 (九工大)",,,
IS3,IS3-B-6,IS3-082,蛍光顕微鏡画像における3D U-Netを用いた3次元細胞追跡手法,"廣部理来, 繁田浩功, 瀬尾茂人, 内田穣, 石井優, 松田秀雄 (阪大)",,,
IS3,IS3-B-6,IS3-083,テキスト付き動画データを用いた動作生成に関する研究,"太田朔哉, 金崎朝子 (東工大)",,,
IS3,IS3-B-6,IS3-084,RecipeSD: Injecting Recipe Embedding into Food Image Synthesis using Stable Diffusion,"Jing Yang, Junwen Chen, Jingbin Xu, Keiji Yanai (UEC)","Jing YANG (UEC); Junwen Chen (The University of Electro-Communications); JINGBIN XU (The University of Electro-Communications); Keiji Yanai (The University of Electro-Communications, Tokyo)*",,
IS3,IS3-B-6,IS3-085,拡散モデルを用いた人物の後ろ姿からの正面服装画像生成,"松雄なずな, 出口大輔, 村瀬洋 (名大)",,,
IS3,IS3-B-6,IS3-086,動画拡散モデルを用いた複数物体におけるゼロショット動作制御,"梶凌太, 柳井啓司 (電通大)","Ryota Kaji (The University of Electro-Communications)*; Keiji Yanai (The University of Electro-Communications, Tokyo)",Zero-Shot Motion Control in Multiple Objects Using Video Diffusion Model,
IS3,IS3-B-6,IS3-087,PQDynamicISP: Dynamically Controlled Image Signal Processor for Any Image Sensors Pursuing Perceptual Quality,"Masakazu Yoshimura, Junji Otsuka, Takeshi Ohashi (Sony Group)",Masakazu Yoshimura (Sony Group Corporation)*; Junji Otsuka (Sony Group Corporation); Takeshi Ohashi (Sony Group Corporation),,
IS3,IS3-B-6,IS3-088,Beyond Image Stitching: 幾何的整合性を担保するFoV拡大タスク FoVE,"近藤佑樹, 金井嵩幸, 新庄康太 (トヨタ自動車), 櫻田健 (産総研)",Yuki Kondo (Toyota Motor Corporation)*; Takayuki Kanai (Toyota Motor Corporation); Kota Shinjo (Toyota Motor Corporation); Ken Sakurada (Kyoto University),Novel NVS task FoVE imposing geometric and luminance fidelity,
IS3,IS3-B-6,IS3-089,ハードウェアでモダリティ融合を用いた画像セグメンテーション,"Yi Liu, Sudhakar Kumawat, 長原一 (阪大)","YI LIU (Graduate School of Information Science and Technology, OSAKA University )*; Sudhakar Kumawat (Osaka University); Hajime Nagahara (Osaka University)",Deep Hardware Modality Fusion for Image Segmentation,
IS3,IS3-B-6,IS3-090,ハイパースペクトル画像超解像のためのスペクトル・グルーピングTransformer,"工藤紗織, 鎌田清一郎 (早大)",,,
IS3,IS3-B-6,IS3-091,A Simple but Strong Baseline for Sounding Video Generation,"Masato Ishii, Akio Hayakawa, Takashi Shibuya (SonyAI), Yuki Mitsufuji (SonyAI, Sony Group)",Masato Ishii (Sony AI)*; Akio Hayakawa (Sony AI); Takashi Shibuya (Sony AI); Yuki Mitsufuji (Sony AI),,
IS3,IS3-B-6,IS3-092,リアルタイム4倍動画超解像の効率的モデルに関する検証,"中嶋淳一, 深津真二 (NTT)",,,
IS3,IS3-B-6,IS3-093,物体検出におけるドメインシフトを軽減するための複数の画像情報を混ぜ合わすデータ拡張,"竹長慎太朗, 辻栄翔 (筑波大, 産総研), 大西正輝 (産総研)",,,
IS3,IS3-B-6,IS3-094,単眼カメラによる三次元地図を利用した動的障害物のスケール付き距離推定,"東大二朗, 倉家康太朗, 田崎豪 (名城大)",Daijiro Higashi (Meijo University)*; Kotaro Kurake (Meijo University); Tsuyoshi Tasaki (Meijo University),Monocular metric scale obstacle detection by using 3D-Map,
IS3,IS3-B-6,IS3-095,複数のトーンマッピングを利用したHDR画像のための物体検出手法,"渡邉拓海, 川上玲, 田中正行, 奥富正敏 (東工大)",,,
IS3,IS3-B-6,IS3-096,UAV空撮画像とYOLOv8による背景分類を適用した海岸漂着物の自動検出,"加藤泰人, 園田潤 (仙台高専)","Taito Kato (National Institute of Technology, Sendai College); Jun Sonoda (National Institute of Technology, Sendai College)*",Automatic Detection of Beach Debris by Applying UAV Aerial Imagery and YOLOv8 Background Classification,
IS3,IS3-B-6,IS3-097,Few-shot物体カウントの過検出低減の検討,齊藤廣大 (東芝),,,
IS3,IS3-B-6,IS3-098,植物の表現型解析のためのインスタンスセグメンテーションを用いた葉領域の検出とその利用,"濵口恵, 右田雅裕, 相田光宏, 檜垣匠, 戸田真志 (熊本大)",,,
IS3,IS3-B-6,IS3-099,大規模視覚言語モデルによる木目官能検査の自動化と判断根拠生成,"吉田温登, 滝之弥, 加藤邦人, 寺田和憲 (岐阜大), 篠井暖, 塩澤安生 (ヤマハ)",,,
IS3,IS3-B-6,IS3-100,大規模マルチモーダルモデルを用いた自動運転のための将来軌道説明の検討,"南里卓也, 王思源, 重兼聡夫, 西山乘, 初韜, 横澤晃平 (日産自動車)","Takuya Nanri (Nissan Motor Co., Ltd.)*; Siyuan Wang (Nissan Motor Co., Ltd.); Akio Shigekane (Nissan Motor Co., Ltd.); jo nishiyama (NISSAN MOTOR CO.,LTD.); Tao Chu (Nissan Motor Co., Ltd.); Kohei Yokosawa (Nissan Motor Co., Ltd.)",Trim-Former: Trajectory Explanation using Multi-modal Large Language Model for Autonomous Driving,
IS3,IS3-B-6,IS3-101,SVGEditBench: LLMのSVG編集性能評価のためのベンチマークデータセット,"仁科久那斗, 松井勇佑 (東大)",,,
IS3,IS3-B-6,IS3-102,Text-to-Image生成の物体網羅性の向上を目的とした早期リトライ型再生成フレームワーク,"石井尚悟, 山崎禎晃, 村田健悟 (青学大), 伊東聖矢 (NICT, 青学大), 大原剛三 (青学大)",,,
IS3,IS3-B-6,IS3-103,CNN中間層をBackboneに用いたLVLMによる検査画像説明,"斎藤奎介, 久保友輔, 山家暢, 髙木義徳, 木村知玄 (スクリーン)",,,
IS3,IS3-B-6,IS3-104,Instructable Image Encoding,"鈴木哲平, 品川政太朗 (SB Intuitions)",Teppei Suzuki (SB Intuitions)*; Seitaro Shinagawa (Nara Institute of Science and Technology),,
IS3,IS3-B-6,IS3-105,拡散モデルの条件付き生成を用いたLiDARデータのSim2Realドメイン変換,"宮脇智也, 中嶋一斗, 劉瀟文 (九大), 岩下友美 (JPL), 倉爪亮 (九大)",,,
IS3,IS3-B-6,IS3-106,Multi-View Large Population Gait Database with Point Clouds and Its Performance Evaluation for LiDAR-based Gait Recognition,"Runshi Zhang, Xiang LI, Chi Xu, Yagi Yasushi (Osaka Univ.)",Zhang Run Shi (Osaka University)*; Xiang Li (Osaka University); Chi Xu (Osaka University); Prof. Yasushi Yagi (Osaka University),Multi-View Large Population Gait Database with Point Clouds and Its Performance Evaluation for LiDAR-based Gait Recognition,
IS3,IS3-B-6,IS3-107,自転車乗車人物のシルエット系列データベースの構築,"新村文郷, 巻島英二朗, 村松大吾 (成蹊大)",,,
IS3,IS3-B-6,IS3-108,RGB情報を活用したデータ拡張に基づく歩容認証,"吉野弘毅, 中嶋一斗, アン・ジョンホ (九大), 岩下友美 (JPL), 倉爪亮 (九大)",,,
IS3,IS3-B-6,IS3-109,Exploring Flow Matching for Layout Generation,"Julian Jorge Andrade Guerreiro (Univ. of Tokyo), Naoto Inoue, Kento Masui, Mayu Otani (CyberAgent), Hideki Nakayama (Univ. of Tokyo)",Julian Jorge Andrade Guerreiro (The University of Tokyo)*; Naoto Inoue (CyberAgent); Kento Masui (CyberAgent); Mayu Otani (CyberAgent); Hideki Nakayama (The University of Tokyo),,
IS3,IS3-B-6,IS3-110,Person Identification from Hyperspectral Hand Images,"Keigo Kunikata, Amane Kashino, Yota Yamamoto, Yukinobu Taniguchi (Tokyo Univ. of Science), Yoko Sogabe, Ayumi Matsumoto, Masaki Kitahara (NTT), Go Irie (Tokyo Univ. of Science)",Keigo Kunikata (Tokyo University of Science)*; Amane Kashino (Tokyo University of Science); Yota Yamamoto (Tokyo University of Science); Yukinobu Taniguchi (Tokyo University of Science); Yoko Sogabe ( NTT Corporation); Ayumi Matsumoto (NTT Corporation); Masaki Kitahara (NTT Corporation); Go Irie (Tokyo University of Science),,
IS3,IS3-B-6,IS3-111,超低解像度熱画像を用いた三次元人物姿勢推定,"新井達紀, 五十川麻理子, 櫻田国治, 杉本麻樹 (慶大)",Tatsuki Arai (Keio University)*; Mariko Isogawa (Keio University); Kuniharu Sakurada (Keio University); Maki Sugimoto (Keio University),3D Human Pose Estimation Using Thermal Images Considering Ambient Temperature,
IS3,IS3-B-6,IS3-112,Metadata-independent Learning and Unified Dataset for Generalized Motion Generation Method,"Yuki Era, Ren Togo, Keisuke Maeda, Takahiro Ogawa, Miki Haseyama (Hokkaido Univ.)",Yuki Era (Hokkaido University)*; Ren Togo (Hokkaido University); Keisuke Maeda (Hokkaido University); Takahiro Ogawa (Hokkaido University); Miki Haseyama (Hokkaido University),,
IS3,IS3-B-6,IS3-113,撮影環境の変動に頑健な動画像からの手の3次元姿勢推定手法の検討,"和田智輝, 伊藤康一, 青木孝文 (東北大)",,,
IS3,IS3-B-6,IS3-114,ゴルフスイング解析における追加関節点を考慮した2次元姿勢推定,"鳥見晃平, 青木義満 (慶大)",,,
IS3,IS3-B-6,IS3-115,Exploring Motion History Images with LGNMNet-RF for Micro-Expression Spotting,"Matthew Teng Kit Khinn, Haibo Zhang, Takeshi Saitoh (Kyushu Institute of Technology)",Matthew Teng Kit Khinn (Kyushu Institute of Technology)*; Haibo Zhang (Kyushu Institute of Technology); Takeshi Saitoh (Kyushu Institute of Technology),,
IS3,IS3-B-6,IS3-116,生成モデルによる発話シーンを利用した日本語文章読唇,"佐藤光希, 荒金大清, 張海波, 齊藤剛史 (九工大)",,,
IS3,IS3-B-6,IS3-117,PPGCN: Phase-aligned Periodic Graph Convolutional Network for Dual-task-based Cognitive Impairment Detection,"Akos Godo, Shuqiong Wu, Fumio Okura, Manabu Ikeda (Osaka Univ.), Shunsuke Sato (Osaka Univ., Esaka Hospital), Maki Suzuki, Yuto Satake, Daiki Taomoto, Yasushi Yagi (Osaka Univ.)",Akos Godo (Osaka University)*,,
IS3,IS3-B-6,IS3-118,クロスモダリティ環境での事前学習方法の検討,正井克俊 (九大),,,
IS3,IS3-B-6,IS3-119,不確かな欠損モダリティを含む自己蒸留を用いたロバストなマルチモーダル感情認識,"三好遼, 岡藤勇希 (サイバーエージェント)",,,
IS3,IS3-B-6,IS3-120,集中・非集中状態推定に向けた顔表情と視線の動きの分析と機械学習による集中度推定モデルの検討,"秋定大介, 山添大丈 (兵庫県立大)",,,
IS3,IS3-B-6,IS3-121,A Preliminary Study on Face Anonymization in Gaze Estimation,"Chiyun Li, Yilin Wen, Yusuke Sugano (Univ. of Tokyo)",Chiyun Li (The University of Tokyo)*; Yilin Wen (The University of Tokyo); Yusuke Sugano (The University of Tokyo),,
IS3,IS3-B-6,IS3-122,外部視覚注視機構による異常検出性能の高い注視領域生成方法の解析,"城間亮, 中西慶一, 片渕凌也, 徳永旭将 (九工大)",,,
IS3,IS3-B-6,IS3-123,Transformerを用いた内燃機関の熱発生率解析のサロゲートモデル化に関する研究,"笹口翔吾, 中直斗, Bisser Raytchev, 檜垣徹, 金田和文 (広島大), 上村匠, 川口幹祐, 佐藤圭峰, 植木義治, 小林謙太, 和田好隆 (マツダ)",,,
IS3,IS3-B-6,IS3-124,高速カメラの動画解析を用いたドア閉じ異常検知,"髙橋怜芽, 山本洋太 (東京理科大), 古田諒佑 (東京理科大, 東大), 谷口行信 (東京理科大)",Ryoga Takahashi (Tokyo University of Science)*; Yota Yamamoto (Tokyo University of Science); Ryosuke Furuta (The University of Tokyo); Yukinobu Taniguchi (Tokyo University of Science),Detection of Door Closing Defects by Analyzing Video from a High-speed Camera,
IS3,IS3-B-6,IS3-125,工業製品の異常検知における事前学習効果の検討,"森川元晴, 前田英作 (東京電機大)",,,
IS3,IS3-B-6,IS3-126,一人称視点映像の作業認識と自己教師あり学習の試み,"吉田直樹 (ダイキン), 竹内太法 (Fairy Devices), 小原拓哉 (ダイキン), 三戸智浩, 佐藤可直, 関喜史 (Fairy Devices), 比戸将平 (ダイキン)","Naoki Yoshida (DAIKIN INDUSTRIES, LTD.)*; Taiho Takeuchi (Fairy Devices Inc.); Takuya Ohara (DAIKIN INDUSTRIES, LTD.); Tomohiro Mito (Fairy Devices Inc.); Yoshinao Sato (Fairy Devices Inc.); Yoshifumi Seki (Fairy Devices Inc.); Shohei Hido (DAIKIN INDUSTRIES, LTD.)",Task Recognition and Self-Supervised Learning from First-Person View Videos,
IS3,IS3-B-6,IS3-127,繊維製品の画像検査のための異常判別器と照明条件の同時最適化,"西川由馬, 坂本大地, 坂上文彦, 佐藤淳 (名工大)",,,
IS3,IS3-B-6,IS3-128,鉄スクラップのリサイクルのための生成モデルを活用したテキストと画像の少数例示による異常の領域分割,"田中大智 (東工大), 唐澤拓己 (東工大, EVERSTEEL), 川上玲 (東工大)",Daichi Tanaka (Tokyo Institute of Technology)*; Takumi Karasawa (Tokyo Institute of Technology); Rei Kawakami (Tokyo Institute of Technology),Few-shot Anomaly Detection Utilizing A Generative Model for Scrap Metal Recycling,
IS3,IS3-B-6,IS3-129,イチゴ果柄の位置と方向の推定技術,"吉永貴津那, 安川真輔 (九工大)",,,
IS3,IS3-B-6,IS3-130,非剛体位置合わせをガイドとする拡散モデルによる異なるモダリティ画像の事後確率分布サンプリング,"伊藤聖, 本谷秀堅, 横田達也 (名工大)",,,
IS3,IS3-B-6,IS3-131,事後確率からのサンプリングによる加速MRI画像の高精度復元,"福冨舜介 (名工大), Basile Maillé (EFREI), 本谷秀堅, 横田達也 (名工大)",,,
IS3,IS3-B-6,IS3-132,マルチタスク学習を用いた歩容映像によるロコモティブシンドローム推定,"田中航一, 古川栞, 武村紀子 (九工大)",,,
IS3,IS3-B-6,IS3-133,疑似ラベリングを用いた尿中有形成分分類の高精度化,"小田直哉, 西川広記, 谷口一徹, 尾上孝雄 (阪大)",,,
IS3,IS3-B-6,IS3-134,Masked Autoencoderを用いた病理画像からの空間遺伝子発現予測,"西村和也, 小嶋泰弘 (国立がん研究センター)",,,
IS3,IS3-B-6,IS3-135,自動マスクプロンプト作成とEfficientViTによるSAMの改良,"三浦東, 斎藤英雄 (慶大)",Azuma Miura (Keio University)*; Hideo Saito (Keio University),Automatic High-Quality Mask Prompt Generation for SAM Enhancement in Endoscopic Videos Using EfficientViT,
IS3,IS3-B-6,IS3-136,ロボットによる物体再配置の予測における隆起関数を用いた衝突回避,"佐藤郎真, 井上中順, 川上玲 (東工大)",Roma Satoh (Tokyo Institute of Technology)*; Nakamasa Inoue (Tokyo Institute of Technology); Rei Kawakami (Tokyo Institute of Technology),Collision Avoidance in Object Relocation by Robots Using Bump Functions,
IS3,IS3-B-6,IS3-137,実世界質問応答のための拡散モデルを用いた回答可能位置の予測,"東大地 (ソニーセミコンダクタソリューションズ), 宮西大樹 (東大), 栗田修平 (NII), 坂本滉也 (京大), 川鍋一晃 (ATR)",Daichi Azuma (Sony Semiconductor Solutions)*; Taiki Miyanishi (The University of Tokyo); Shuhei Kurita (RIKEN AIP); Koya Sakamoto (Kyoto University); Motoaki Kawanabe (Advanced Telecommunications Research Institute International (ATR)),Answerability Fields: Answerable Location Estimation via Diffusion Models,
IS3,IS3-B-6,IS3-138,Character Combination for Low-Resource Text Recognition,"Jeonghun Baek, Yusuke Matsui, Kiyoharu Aizawa (Univ. of Tokyo)",Jeonghun Baek (The University of Tokyo)*; Yusuke Matsui (The University of Tokyo); Kiyoharu Aizawa (The University of Tokyo),Character Combination for Scene Text Recognition with Low-Resource Data,
IS3,IS3-B-6,IS3-139,Distill from CLIP by Token Alignment for Inductive Zero-shot Semantic Segmentation,"Jialei Chen, Daisuke Deguchi, Chenkai Zhang (Nagoya Univ.), Zhenzhen Quan (Shandong Univ., Nagoya Univ.), Hiroshi Murase (Nagoya Univ.)",Jialei Chen (Nagoya University)*; Daisuke Deguchi (Nagoya University); Chenkai ZHANG (Nagoya University); Zhenzhen Quan (Shandong University); Hiroshi Murase (Nagoya University),,
IS3,IS3-B-6,IS3-140,階層的な粒度を考慮した点群データからの希少クラス認識に関する検討,"西村俊彦, 嶋田知泰, 久保宏一郎, 村崎和彦, 吉田大我, 谷田隆一 (NTT)",,,
IS3,IS3-B-6,IS3-141,Dempster-Shafer理論に基づく述語分類の提案,"ルーシー國友ジャッカン, 福田賢一郎 (産総研)",Lucie Kunitomo-Jacquin ( National Institute of Advanced Industrial Science and Technology)*; Ken Fukuda (National Institute of Advanced Industrial Science and Technology),Predicate classification based on Dempster-Shafer theory,
